Data from Absorbance__5__15-30-43-724.txt Node

Date: Wed Oct 23 15:30:43 PDT 2024
User: labuser
Spectrometer: USB2G46211
Trigger mode: 4
Integration Time (sec): 2.000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
180.84016	0.62839
181.20826	-0.2264
181.57633	0.19033
181.94438	-0.53298
182.3124	-0.2264
182.68041	0.09691
183.0484	-0.90309
183.41636	-0.03218
183.78431	0.81291
184.15223	0.07789
184.52013	-0
184.88801	-0
185.25586	-0
185.6237	-0
185.99151	-0
186.35931	-0.30103
186.72708	0.22494
187.09483	-0.06908
187.46256	-1.30103
187.83027	-1.30103
188.19795	-0
188.56562	-0
188.93326	0.86034
189.30088	-0
189.66848	0.43933
190.03606	-0.07525
190.40361	0.12832
190.77115	-0.30103
191.13866	0.08981
191.50615	0.38917
191.87362	0.28018
192.24107	0.23045
192.60849	0.7515
192.9759	0.49485
193.34328	0.19866
193.71064	0.84064
194.07798	1.62839
194.4453	0.54407
194.81259	-0
195.17987	0.4804
195.54712	0.40351
195.91435	0.35562
196.28156	0.6324
196.64874	0.63786
197.01591	0.4198
197.38305	-0
197.75017	0.6421
198.11727	0.51936
198.48434	2.03543
198.8514	0.64933
199.21843	0.61278
199.58544	0.68305
199.95243	1.28684
200.31939	0.84346
200.68634	-0
201.05326	0.80833
201.42016	1.27712
201.78703	0.86034
202.15389	-0
202.52072	1.04508
202.88753	0.73524
203.25432	0.85854
203.62109	1.2418
203.98783	0.80932
204.35456	0.67722
204.72126	0.79307
205.08793	0.89321
205.45459	1.31069
205.82122	0.94939
206.18783	0.81585
206.55442	1.1877
206.92099	1.04939
207.28753	0.7742
207.65405	0.9211
208.02055	1.05984
208.38703	1.05767
208.75348	0.93761
209.11991	1.25603
209.48632	1.18139
209.85271	1.08849
210.21907	1.24823
210.58541	1.47784
210.95173	0.94701
211.31803	1.27452
211.6843	0.95844
212.05055	-0
212.41678	0.9887
212.78298	1.06914
213.14917	1.95844
213.51533	1.06347
213.88147	1.12616
214.24758	0.87696
214.61367	1.3419
214.97974	1.5455
215.34579	-0
215.71182	1.22908
216.07782	2.04873
216.4438	1.57846
216.80975	1.49615
217.17569	1.67071
217.5416	1.71054
217.90748	2.708
218.27335	1.16939
218.63919	1.21085
219.00501	1.89723
219.3708	1.02868
219.73658	1.37181
220.10233	-0
220.46805	1.58299
220.83376	1.26405
221.19944	1.29427
221.5651	1.47349
221.93073	1.25364
222.29634	1.51702
222.66193	1.51881
223.0275	1.64988
223.39304	1.19033
223.75856	1.62839
224.12406	1.70624
224.48953	1.47113
224.85498	1.34852
225.22041	1.77843
225.58581	1.59434
225.95119	1.68005
226.31655	1.56656
226.68189	1.57772
227.0472	1.70102
227.41249	1.30828
227.77775	1.36239
228.14299	1.71578
228.50821	1.70914
228.8734	1.37685
229.23857	1.75487
229.60372	1.6912
229.96885	1.35569
230.33395	1.3851
230.69903	1.35766
231.06408	1.24284
231.42911	1.20282
231.79412	1.26822
232.1591	1.27447
232.52406	1.2225
232.889	1.19492
233.25391	1.22691
233.6188	1.09113
233.98367	1.09994
234.34851	1.04674
234.71333	1.03125
235.07813	0.98013
235.4429	0.96669
235.80765	0.88456
236.17237	0.86595
236.53707	0.93809
236.90175	0.83242
237.2664	0.83841
237.63103	0.77916
237.99564	0.76113
238.36022	0.76069
238.72478	0.69775
239.08931	0.68965
239.45382	0.6727
239.81831	0.62322
240.18277	0.61566
240.54721	0.60825
240.91163	0.58686
241.27602	0.54601
241.64039	0.55908
242.00473	0.5315
242.36905	0.496
242.73335	0.46831
243.09762	0.46599
243.46187	0.45577
243.82609	0.46844
244.19029	0.41787
244.55447	0.4317
244.91862	0.39382
245.28275	0.40038
245.64685	0.36396
246.01093	0.35047
246.37499	0.34568
246.73902	0.34964
247.10303	0.32842
247.46701	0.32184
247.83097	0.29719
248.1949	0.26802
248.55882	0.28896
248.9227	0.26617
249.28656	0.24679
249.6504	0.2489
250.01422	0.24667
250.37801	0.25325
250.74177	0.24172
251.10551	0.23637
251.46923	0.21186
251.83292	0.22638
252.19659	0.21153
252.56023	0.20427
252.92385	0.19916
253.28744	0.19286
253.65101	0.18632
254.01456	0.18062
254.37808	0.18425
254.74158	0.16153
255.10505	0.1854
255.4685	0.17752
255.83192	0.1798
256.19532	0.15956
256.55869	0.1635
256.92204	0.17115
257.28537	0.17794
257.64867	0.15583
258.01195	0.14803
258.3752	0.14737
258.73842	0.13721
259.10162	0.13988
259.4648	0.11663
259.82795	0.11813
260.19108	0.10355
260.55418	0.1128
260.91726	0.09196
261.28032	0.09813
261.64334	0.09958
262.00635	0.07639
262.36933	0.09334
262.73228	0.09188
263.09521	0.08292
263.45812	0.08943
263.821	0.09724
264.18385	0.08426
264.54668	0.07667
264.90948	0.05558
265.27226	0.07022
265.63502	0.05367
265.99775	0.05848
266.36045	0.03506
266.72313	0.04604
267.08579	0.03744
267.44842	0.0325
267.81102	0.03343
268.1736	0.00833
268.53616	0.01297
268.89869	0.00912
269.26119	-0.00329
269.62367	0.00312
269.98613	0.00234
270.34855	-0.00134
270.71096	-0.02638
271.07334	-0.01828
271.43569	-0.02243
271.79802	-0.01907
272.16032	-0.01624
272.5226	-0.02766
272.88485	-0.01529
273.24708	-0.02434
273.60928	-0.02468
273.97146	-0.02325
274.33361	-0.02831
274.69573	-0.02249
275.05783	-0.02024
275.41991	-0.02534
275.78196	-0.01723
276.14398	-0.0197
276.50598	-0.01752
276.86795	-0.02237
277.2299	-0.02174
277.59182	-0.01697
277.95372	-0.01714
278.31559	-0.01962
278.67743	-0.03038
279.03925	-0.01888
279.40105	-0.01813
279.76282	-0.01951
280.12456	-0.02391
280.48628	-0.01934
280.84797	-0.02757
281.20964	-0.00714
281.57128	-0.02469
281.93289	-0.00789
282.29448	-0.01981
282.65604	-0.01045
283.01758	-0.01282
283.37909	-0.01011
283.74058	-0.01347
284.10204	-0.01467
284.46348	-0.01255
284.82488	-0.00448
285.18627	-0.00996
285.54762	-0.00864
285.90896	-0.01668
286.27026	-0.01073
286.63154	-0.00107
286.99279	-0.00642
287.35402	0.00525
287.71522	-0.00352
288.0764	-0.00055
288.43755	0.00518
288.79867	0.00697
289.15977	0.00239
289.52084	0.00752
289.88189	-0.00919
290.24291	0.00797
290.6039	-0.00055
290.96487	0.00722
291.32581	0.00585
291.68672	0.00514
292.04761	0.014
292.40848	0.0141
292.76931	0.0041
293.13012	0.00935
293.49091	0.00369
293.85167	0.00218
294.2124	0.01005
294.5731	0.01803
294.93378	0.01284
295.29443	0.01595
295.65506	0.01033
296.01566	0.01204
296.37624	0.02165
296.73678	0.02955
297.09731	0.02325
297.4578	0.0133
297.81827	0.02217
298.17871	0.02075
298.53913	0.01153
298.89952	0.01881
299.25988	0.01674
299.62021	0.01082
299.98052	0.01349
300.34081	0.01787
300.70106	0.01556
301.06129	0.01908
301.4215	0.02354
301.78168	0.01274
302.14183	0.02025
302.50195	0.01931
302.86205	0.01855
303.22212	0.02564
303.58216	0.01953
303.94218	0.02435
304.30217	0.01816
304.66213	0.02092
305.02207	0.0262
305.38198	0.01157
305.74186	0.02395
306.10172	0.02101
306.46155	0.02581
306.82135	0.01327
307.18113	0.02558
307.54088	0.01803
307.9006	0.03523
308.2603	0.02723
308.61997	0.01925
308.97961	0.02026
309.33923	0.02006
309.69881	0.01762
310.05838	0.02542
310.41791	0.02816
310.77742	0.01997
311.1369	0.02509
311.49635	0.03092
311.85578	0.02135
312.21518	0.02121
312.57455	0.02577
312.93389	0.02611
313.29321	0.03003
313.6525	0.03298
314.01177	0.02518
314.371	0.02305
314.73021	0.02695
315.0894	0.02255
315.44855	0.01993
315.80768	0.02421
316.16678	0.02245
316.52585	0.02414
316.8849	0.02843
317.24392	0.0316
317.60291	0.02793
317.96187	0.02883
318.32081	0.02532
318.67972	0.02766
319.0386	0.01816
319.39746	0.01801
319.75629	0.03161
320.11509	0.02902
320.47386	0.0195
320.8326	0.02728
321.19132	0.01588
321.55001	0.02202
321.90867	0.02759
322.26731	0.01689
322.62592	0.01631
322.9845	0.01082
323.34305	0.02388
323.70158	0.02742
324.06007	0.02814
324.41854	0.0292
324.77699	0.02842
325.1354	0.01561
325.49379	0.01378
325.85215	0.02338
326.21048	0.02176
326.56878	0.02268
326.92706	0.02164
327.28531	0.01064
327.64353	0.0152
328.00172	0.02129
328.35989	0.01269
328.71803	0.01971
329.07614	0.02516
329.43422	0.02495
329.79227	0.02968
330.1503	0.01944
330.5083	0.0198
330.86627	0.01338
331.22421	0.0241
331.58213	0.02134
331.94001	0.02143
332.29787	0.02245
332.6557	0.02916
333.01351	0.01424
333.37128	0.02294
333.72903	0.01288
334.08675	0.01816
334.44444	0.00922
334.8021	0.01783
335.15974	0.0227
335.51734	0.01446
335.87492	0.01869
336.23247	0.0188
336.58999	0.01674
336.94749	0.00531
337.30495	0.01002
337.66239	0.01975
338.0198	0.01288
338.37718	0.00073
338.73453	0.00196
339.09186	0.01245
339.44916	0.02675
339.80642	0.01967
340.16366	0.01008
340.52088	0.01741
340.87806	0.01347
341.23521	0.015
341.59234	0.0098
341.94944	0.0186
342.30651	0.01196
342.66355	0.01042
343.02056	0.0087
343.37755	0.01173
343.7345	0.01067
344.09143	0.00477
344.44833	0.01357
344.8052	0.01907
345.16204	0.00272
345.51885	0.01244
345.87564	0.00397
346.2324	0.01231
346.58912	-0.0021
346.94582	0.00192
347.30249	-0.00456
347.65913	0.01078
348.01575	0.01627
348.37233	0.00493
348.72889	-0.00089
349.08541	0.00975
349.44191	0.00356
349.79838	0.00115
350.15482	-0.00173
350.51124	0.02017
350.86762	0.00781
351.22397	0.01229
351.5803	0.00115
351.9366	0.00203
352.29286	0.00816
352.6491	0.00855
353.00531	0.00575
353.36149	0.0029
353.71765	0.00077
354.07377	0.00707
354.42986	0.0076
354.78593	0.00499
355.14197	0.01036
355.49797	0.00321
355.85395	0.00698
356.2099	-0.00253
356.56582	-0.01144
356.92171	0.00411
357.27757	0.00699
357.63341	-0.01007
357.98921	0.00776
358.34499	-0.0034
358.70073	0.01133
359.05645	0.01062
359.41214	0.00373
359.76779	-0.00175
360.12342	-0.00619
360.47902	0.00886
360.83459	-0.00048
361.19014	0.00657
361.54565	-0.00378
361.90113	-0.00675
362.25658	0.00076
362.61201	-0.00216
362.9674	0.00495
363.32277	-0.0103
363.6781	0.00239
364.03341	-0.00333
364.38869	0.01021
364.74393	0.00447
365.09915	0.00737
365.45434	-0.00794
365.8095	-0.00696
366.16463	0.01505
366.51973	-0.00557
366.8748	0.00699
367.22984	0.00269
367.58486	0.00236
367.93984	-0.0017
