Data from Absorbance__0__14-18-15-975.txt Node

Date: Fri Oct 25 14:18:15 PDT 2024
User: labuser
Spectrometer: USB2G46211
Trigger mode: 4
Integration Time (sec): 1.900000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
180.84016	-0
181.20826	-0
181.57633	1.47227
181.94438	0.39211
182.3124	-0
182.68041	-0.52543
183.0484	-0.36062
183.41636	-0
183.78431	0.75333
184.15223	-0
184.52013	-0.42441
184.88801	-0
185.25586	-1.17609
185.6237	0.25147
185.99151	-0.23976
186.35931	-0
186.72708	0.12843
187.09483	-1.01128
187.46256	0.22185
187.83027	-0
188.19795	-1.51851
188.56562	0.75333
188.93326	-0
189.30088	-0.13086
189.66848	-0
190.03606	0.42942
190.40361	0.28116
190.77115	0.35933
191.13866	0.94661
191.50615	0.45532
191.87362	0.6821
192.24107	0.43509
192.60849	1.38142
192.9759	0.71201
193.34328	0.53831
193.71064	1.09246
194.07798	0.4328
194.4453	0.53409
194.81259	0.6821
195.17987	0.80789
195.54712	0.8145
195.91435	0.43446
196.28156	0.84746
196.64874	0.64133
197.01591	0.72649
197.38305	-0
197.75017	-0
198.11727	0.78919
198.48434	1.01521
198.8514	0.73203
199.21843	1.09817
199.58544	0.87341
199.95243	-0
200.31939	0.77114
200.68634	1.25575
201.05326	0.67021
201.42016	1.00534
201.78703	1.09431
202.15389	0.93663
202.52072	1.02686
202.88753	1.56319
203.25432	-0
203.62109	1.27409
203.98783	1.60632
204.35456	-0
204.72126	1.58836
205.08793	1.41726
205.45459	-0
205.82122	1.27506
206.18783	0.98982
206.55442	2.00375
206.92099	1.10516
207.28753	1.12747
207.65405	0.98982
208.02055	1.09942
208.38703	1.01078
208.75348	1.75818
209.11991	1.37287
209.48632	1.14749
209.85271	1.79005
210.21907	1.60099
210.58541	1.36905
210.95173	1.12227
211.31803	1.36137
211.6843	1.15444
212.05055	1.50652
212.41678	1.01895
212.78298	1.25851
213.14917	1.10213
213.51533	1.20018
213.88147	2.22548
214.24758	1.9159
214.61367	1.37503
214.97974	1.31032
215.34579	1.24297
215.71182	1.17007
216.07782	1.14947
216.4438	1.80311
216.80975	1.55644
217.17569	1.24183
217.5416	1.2464
217.90748	-0
218.27335	-0
218.63919	1.25539
219.00501	1.54383
219.3708	1.61254
219.73658	1.73251
220.10233	1.76484
220.46805	1.44859
220.83376	-0
221.19944	1.44667
221.5651	1.54568
221.93073	-0
222.29634	1.47557
222.66193	1.52445
223.0275	1.47885
223.39304	2.15845
223.75856	2.52018
224.12406	2.00415
224.48953	1.69356
224.85498	1.89072
225.22041	1.6203
225.58581	1.35746
225.95119	1.91893
226.31655	1.83565
226.68189	-0
227.0472	1.65019
227.41249	1.51676
227.77775	1.974
228.14299	1.48326
228.50821	1.86727
228.8734	1.75314
229.23857	1.59619
